sample,gene_family,orf_name,orf_length
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_9_support_20_1,125
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_53_support_3_1,127
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_28_support_3_1,143
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_97_support_2_2,237
Bornean orangutan,RBMY,longer_from_REPLICATE2_transcript_9_support_6_2,377
Bornean orangutan,RBMY,longer_from_REPLICATE1_transcript_28_support_3_3,460
Bornean orangutan,RBMY,REPLICATE1_transcript_22_support_10REPLICATE2_transcript_13_support_11_2,50
Bornean orangutan,RBMY,REPLICATE1_transcript_158_support_11REPLICATE2_transcript_93_support_9_2,56
Bornean orangutan,RBMY,REPLICATE1_transcript_25_support_35REPLICATE2_transcript_20_support_24_2,63
Bornean orangutan,RBMY,REPLICATE1_transcript_25_support_35REPLICATE2_transcript_20_support_24_1,69
Bornean orangutan,RBMY,REPLICATE1_transcript_158_support_11REPLICATE2_transcript_93_support_9_1,90
Bornean orangutan,RBMY,REPLICATE1_transcript_158_support_11REPLICATE2_transcript_93_support_9_3,115
Bornean orangutan,RBMY,REPLICATE1_transcript_22_support_10REPLICATE2_transcript_13_support_11_1,125
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_107_support_26_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_115_support_3_2,50
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_154_support_4_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_155_support_2_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_192_support_2_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_217_support_7_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_252_support_5_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_44_support_13_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_115_support_3_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_179_support_3_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_224_support_3_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_40_support_7_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_65_support_3_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_86_support_4_2,50
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_97_support_6_1,50
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_18_support_6_1,54
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_41_support_3_1,56
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_10_support_3_1,56
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_115_support_3_3,56
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_97_support_6_2,56
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_154_support_4_4,58
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_155_support_2_4,58
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_41_support_3_2,59
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_107_support_26_3,61
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_154_support_4_3,61
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_155_support_2_3,61
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_217_support_7_3,61
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_252_support_5_3,61
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_115_support_3_4,61
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_179_support_3_3,61
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_224_support_3_3,61
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_65_support_3_3,61
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_105_support_3_1,63
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_107_support_26_4,64
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_115_support_3_4,64
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_252_support_5_4,64
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_224_support_3_4,64
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_65_support_3_4,64
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_86_support_4_3,64
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_115_support_3_3,73
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_252_support_5_5,90
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_107_support_26_5,99
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_115_support_3_5,99
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_65_support_3_5,99
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_86_support_4_4,99
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_44_support_13_2,107
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_224_support_3_5,107
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_179_support_3_2,129
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_115_support_3_2,136
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_217_support_7_2,140
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_154_support_4_2,172
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_155_support_2_2,172
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_86_support_4_1,186
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_115_support_3_1,214
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_107_support_26_2,264
Bornean orangutan,TSPY,longer_from_REPLICATE1_transcript_252_support_5_2,264
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_224_support_3_2,264
Bornean orangutan,TSPY,longer_from_REPLICATE2_transcript_65_support_3_2,264
Bornean orangutan,TSPY,REPLICATE1_transcript_109_support_5REPLICATE2_transcript_77_support_6_1,50
Bornean orangutan,TSPY,REPLICATE1_transcript_113_support_7REPLICATE2_transcript_83_support_7_2,50
Bornean orangutan,TSPY,REPLICATE1_transcript_331_support_3REPLICATE2_transcript_304_support_2_2,50
Bornean orangutan,TSPY,REPLICATE1_transcript_23_support_45REPLICATE2_transcript_17_support_48_1,52
Bornean orangutan,TSPY,REPLICATE1_transcript_109_support_5REPLICATE2_transcript_77_support_6_3,61
Bornean orangutan,TSPY,REPLICATE1_transcript_109_support_5REPLICATE2_transcript_77_support_6_4,64
Bornean orangutan,TSPY,REPLICATE1_transcript_113_support_7REPLICATE2_transcript_83_support_7_4,64
Bornean orangutan,TSPY,REPLICATE1_transcript_113_support_7REPLICATE2_transcript_83_support_7_3,73
Bornean orangutan,TSPY,REPLICATE1_transcript_331_support_3REPLICATE2_transcript_304_support_2_3,73
Bornean orangutan,TSPY,REPLICATE1_transcript_331_support_3REPLICATE2_transcript_304_support_2_1,90
Bornean orangutan,TSPY,REPLICATE1_transcript_109_support_5REPLICATE2_transcript_77_support_6_5,99
Bornean orangutan,TSPY,REPLICATE1_transcript_113_support_7REPLICATE2_transcript_83_support_7_5,99
Bornean orangutan,TSPY,REPLICATE1_transcript_113_support_7REPLICATE2_transcript_83_support_7_1,214
Bornean orangutan,TSPY,REPLICATE1_transcript_109_support_5REPLICATE2_transcript_77_support_6_2,264
Bornean orangutan,VCY_human,longer_from_REPLICATE1_transcript_316_support_3_1,54
Bornean orangutan,VCY_human,longer_from_REPLICATE2_transcript_11_support_5_1,70
Bornean orangutan,VCY_human,longer_from_REPLICATE1_transcript_18_support_3_1,71
Bornean orangutan,VCY_human,longer_from_REPLICATE1_transcript_38_support_6_1,71
Bornean orangutan,VCY_human,longer_from_REPLICATE1_transcript_65_support_2_1,71
Bornean orangutan,VCY_human,longer_from_REPLICATE2_transcript_188_support_3_1,71
Bornean orangutan,VCY_human,longer_from_REPLICATE2_transcript_23_support_6_1,71
Bornean orangutan,VCY_human,longer_from_REPLICATE2_transcript_74_support_4_1,71
Bornean orangutan,VCY_human,longer_from_REPLICATE1_transcript_129_support_4_1,126
Bornean orangutan,VCY_human,longer_from_REPLICATE1_transcript_16_support_3_1,128
Bornean orangutan,VCY_human,longer_from_REPLICATE2_transcript_105_support_31_1,128
Bornean orangutan,VCY_human,longer_from_REPLICATE2_transcript_15_support_4_1,128
Bornean orangutan,VCY_human,longer_from_REPLICATE2_transcript_16_support_5_1,128
Bornean orangutan,VCY_human,longer_from_REPLICATE2_transcript_1_support_5_1,128
Bornean orangutan,VCY_human,REPLICATE1_transcript_80_support_5REPLICATE2_transcript_48_support_5_1,51
Bornean orangutan,VCY_human,REPLICATE1_transcript_25_support_2REPLICATE2_transcript_11_support_3_1,71
Bornean orangutan,VCY_human,REPLICATE1_transcript_321_support_5REPLICATE2_transcript_315_support_2_1,71
Bornean orangutan,VCY_human,REPLICATE1_transcript_68_support_2REPLICATE2_transcript_73_support_3_1,71
Bornean orangutan,VCY_human,REPLICATE1_transcript_205_support_3REPLICATE2_transcript_30_support_2_1,126
Bornean orangutan,VCY_human,REPLICATE1_transcript_71_support_3REPLICATE2_transcript_37_support_3_1,127
Bornean orangutan,VCY_human,REPLICATE1_transcript_120_support_12REPLICATE2_transcript_107_support_4_1,128
Bornean orangutan,VCY_human,REPLICATE1_transcript_130_support_17REPLICATE2_transcript_115_support_10_1,128
Bornean orangutan,VCY_human,REPLICATE1_transcript_136_support_6REPLICATE2_transcript_127_support_18_1,128
Bornean orangutan,VCY_human,REPLICATE1_transcript_145_support_24REPLICATE2_transcript_138_support_15_1,128
Bornean orangutan,VCY_human,REPLICATE1_transcript_25_support_20REPLICATE2_transcript_146_support_21_1,128
Bornean orangutan,VCY_human,REPLICATE1_transcript_38_support_13REPLICATE2_transcript_19_support_7_1,128
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_131_support_3_1,51
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_29_support_5_1,51
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_30_support_3_1,51
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_30_support_3_2,51
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_109_support_4_1,51
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_123_support_4_1,51
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_126_support_3_1,51
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_67_support_2_1,51
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_77_support_6_1,51
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_3_support_3_1,56
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_109_support_4_3,56
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_131_support_3_3,58
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_29_support_5_3,58
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_30_support_3_4,58
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_6_support_3_3,58
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_0_support_3_3,58
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_123_support_4_3,58
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_126_support_3_3,58
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_77_support_6_3,58
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_29_support_5_4,59
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_30_support_3_5,59
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_77_support_6_4,59
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_6_support_3_1,61
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_0_support_3_1,61
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_0_support_3_4,67
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_106_support_9_1,121
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_115_support_3_1,121
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_3_support_3_2,138
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_6_support_3_2,138
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_0_support_3_2,138
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_109_support_4_2,182
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_131_support_3_2,249
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_123_support_4_2,249
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_126_support_3_2,249
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_29_support_5_2,269
Bornean orangutan,XKRY,longer_from_REPLICATE1_transcript_30_support_3_3,277
Bornean orangutan,XKRY,longer_from_REPLICATE2_transcript_77_support_6_2,420
Bornean orangutan,XKRY,REPLICATE1_transcript_101_support_10REPLICATE2_transcript_115_support_4_1,51
Bornean orangutan,XKRY,REPLICATE1_transcript_15_support_2REPLICATE2_transcript_21_support_2_1,51
Bornean orangutan,XKRY,REPLICATE1_transcript_96_support_8REPLICATE2_transcript_110_support_3_1,51
Bornean orangutan,XKRY,REPLICATE1_transcript_99_support_4REPLICATE2_transcript_113_support_3_1,51
Bornean orangutan,XKRY,REPLICATE1_transcript_101_support_10REPLICATE2_transcript_115_support_4_3,56
Bornean orangutan,XKRY,REPLICATE1_transcript_96_support_8REPLICATE2_transcript_110_support_3_3,56
Bornean orangutan,XKRY,REPLICATE1_transcript_99_support_4REPLICATE2_transcript_113_support_3_3,56
Bornean orangutan,XKRY,REPLICATE1_transcript_15_support_2REPLICATE2_transcript_21_support_2_3,58
Bornean orangutan,XKRY,REPLICATE1_transcript_15_support_2REPLICATE2_transcript_21_support_2_4,59
Bornean orangutan,XKRY,REPLICATE1_transcript_101_support_10REPLICATE2_transcript_115_support_4_2,182
Bornean orangutan,XKRY,REPLICATE1_transcript_96_support_8REPLICATE2_transcript_110_support_3_2,182
Bornean orangutan,XKRY,REPLICATE1_transcript_99_support_4REPLICATE2_transcript_113_support_3_2,182
Bornean orangutan,XKRY,REPLICATE1_transcript_15_support_2REPLICATE2_transcript_21_support_2_2,420
Sumatran orangutan,BPY2,longer_from_REPLICATE2_transcript_20_support_2_3,50
Sumatran orangutan,BPY2,longer_from_REPLICATE1_transcript_36_support_4_1,75
Sumatran orangutan,BPY2,longer_from_REPLICATE2_transcript_87_support_3_1,75
Sumatran orangutan,BPY2,longer_from_REPLICATE1_transcript_36_support_4_2,76
Sumatran orangutan,BPY2,longer_from_REPLICATE2_transcript_20_support_2_2,76
Sumatran orangutan,BPY2,longer_from_REPLICATE1_transcript_68_support_2_1,78
Sumatran orangutan,BPY2,longer_from_REPLICATE2_transcript_0_support_13_1,78
Sumatran orangutan,BPY2,longer_from_REPLICATE2_transcript_12_support_6_1,78
Sumatran orangutan,BPY2,longer_from_REPLICATE2_transcript_20_support_2_1,78
Sumatran orangutan,BPY2,longer_from_REPLICATE2_transcript_32_support_32_1,78
Sumatran orangutan,BPY2,longer_from_REPLICATE2_transcript_8_support_2_1,78
Sumatran orangutan,BPY2,REPLICATE1_transcript_33_support_7REPLICATE2_transcript_58_support_5_1,75
Sumatran orangutan,BPY2,REPLICATE1_transcript_42_support_6REPLICATE2_transcript_71_support_4_1,75
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_112_support_2_3,50
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_102_support_3_3,54
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_14_support_3_3,54
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_102_support_3_5,69
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_14_support_3_5,69
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_102_support_3_6,84
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_14_support_3_6,84
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_102_support_3_1,90
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_28_support_5_1,90
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_102_support_3_7,103
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_14_support_3_7,103
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_28_support_5_5,103
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_14_support_3_2,108
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_102_support_3_2,112
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_102_support_3_4,123
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_14_support_3_4,123
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_28_support_5_3,123
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_28_support_5_2,164
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_112_support_2_2,167
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_12_support_3_2,167
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_28_support_5_4,167
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_87_support_3_2,167
Sumatran orangutan,CDY,longer_from_REPLICATE1_transcript_14_support_3_1,230
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_112_support_2_1,600
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_12_support_3_1,601
Sumatran orangutan,CDY,longer_from_REPLICATE2_transcript_87_support_3_1,601
Sumatran orangutan,CDY,REPLICATE1_transcript_76_support_7REPLICATE2_transcript_106_support_8_1,90
Sumatran orangutan,CDY,REPLICATE1_transcript_76_support_7REPLICATE2_transcript_106_support_8_5,103
Sumatran orangutan,CDY,REPLICATE1_transcript_76_support_7REPLICATE2_transcript_106_support_8_3,123
Sumatran orangutan,CDY,REPLICATE1_transcript_76_support_7REPLICATE2_transcript_106_support_8_2,164
Sumatran orangutan,CDY,REPLICATE1_transcript_76_support_7REPLICATE2_transcript_106_support_8_4,167
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_117_support_4_1,50
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_2_support_2_2,50
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_47_support_15_2,50
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_75_support_20_1,50
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_4_support_4_1,50
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_57_support_6_3,52
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_18_support_3_3,52
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_4_support_5_3,52
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_7_support_6_3,52
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_7_support_6_4,52
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_26_support_16_2,58
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_31_support_2_1,58
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_1_support_8_2,58
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_6_support_6_1,58
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_182_support_4_1,59
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_20_support_3_2,59
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_60_support_5_1,59
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_75_support_3_2,59
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_57_support_6_1,63
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_18_support_3_1,63
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_4_support_5_1,63
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_7_support_6_1,63
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_6_support_6_2,64
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_182_support_4_2,68
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_2_support_2_1,68
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_47_support_15_1,68
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_20_support_3_3,68
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_60_support_5_2,68
Sumatran orangutan,DAZ,longer_from_REPLICATE2_transcript_75_support_3_3,68
Sumatran orangutan,DAZ,longer_from_REPLICATE1_transcript_21_support_9_1,74
